particle,fluid,phi,T,size,k_ratio
TiO2,H2O,0.05,40,2e-08,1.20033456873631
MgO,H2O,0.005,40,2e-08,1.02437998979357
MgO,H2O,0.01,40,2e-08,1.04915948214479
MgO,H2O,0.015,40,2e-08,1.0743483778427
MgO,H2O,0.02,40,2e-08,1.09995690756041
MgO,H2O,0.025,40,2e-08,1.12599564570978
MgO,H2O,0.03,40,2e-08,1.15247552500022
MgO,H2O,0.035,40,2e-08,1.1794078517438
MgO,H2O,0.04,40,2e-08,1.20680432195161
MgO,H2O,0.045,40,2e-08,1.23467703826961
MgO,H2O,0.05,40,2e-08,1.26303852780535
SiC,H2O,0.005,40,2e-08,1.02592362064844
SiC,H2O,0.01,40,2e-08,1.05229916923807
SiC,H2O,0.015,40,2e-08,1.07913856741216
SiC,H2O,0.02,40,2e-08,1.10645415985017
SiC,H2O,0.025,40,2e-08,1.13425873319982
SiC,H2O,0.03,40,2e-08,1.16256553603512
SiC,H2O,0.035,40,2e-08,1.19138829990569
SiC,H2O,0.04,40,2e-08,1.22074126154778
SiC,H2O,0.045,40,2e-08,1.25063918633226
SiC,H2O,0.05,40,2e-08,1.28109739303101
SiO2,H2O,0.005,40,2e-08,1.00611574221154
SiO2,H2O,0.01,40,2e-08,1.01225647022718
SiO2,H2O,0.015,40,2e-08,1.01842233747924
SiO2,H2O,0.02,40,2e-08,1.02461349865886
SiO2,H2O,0.025,40,2e-08,1.03083010972895
SiO2,H2O,0.03,40,2e-08,1.03707232793729
SiO2,H2O,0.035,40,2e-08,1.04334031182979
SiO2,H2O,0.04,40,2e-08,1.0496342212639
SiO2,H2O,0.045,40,2e-08,1.05595421742223
SiO2,H2O,0.05,40,2e-08,1.06230046282627
ZnO,H2O,0.005,40,2e-08,1.0209514571909
ZnO,H2O,0.01,40,2e-08,1.04219761488909
ZnO,H2O,0.015,40,2e-08,1.06374473496317
ZnO,H2O,0.02,40,2e-08,1.08559925795214
ZnO,H2O,0.025,40,2e-08,1.10776780948375
ZnO,H2O,0.03,40,2e-08,1.13025720697149
ZnO,H2O,0.035,40,2e-08,1.15307446660444
ZnO,H2O,0.04,40,2e-08,1.17622681064511
ZnO,H2O,0.045,40,2e-08,1.19972167505121
ZnO,H2O,0.05,40,2e-08,1.2235667174381
Al2O3,H2O,0.005,40,3e-08,1.02029033772039
Al2O3,H2O,0.01,40,3e-08,1.04085700961522
Al2O3,H2O,0.015,40,3e-08,1.06170569948234
Al2O3,H2O,0.02,40,3e-08,1.08284224807245
Al2O3,H2O,0.025,40,3e-08,1.10427265854443
Al2O3,H2O,0.03,40,3e-08,1.12600310214971
Al2O3,H2O,0.035,40,3e-08,1.14803992415721
Al2O3,H2O,0.04,40,3e-08,1.17038965003051
Al2O3,H2O,0.045,40,3e-08,1.19305899187016
Al2O3,H2O,0.05,40,3e-08,1.21605485513428
CuO,H2O,0.005,40,3e-08,1.02016827952001
CuO,H2O,0.01,40,3e-08,1.04060956740892
CuO,H2O,0.015,40,3e-08,1.06132944481728
CuO,H2O,0.02,40,3e-08,1.08233364606784
CuO,H2O,0.025,40,3e-08,1.10362806394643
CuO,H2O,0.03,40,3e-08,1.12521875521389
CuO,H2O,0.035,40,3e-08,1.14711194634949
CuO,H2O,0.04,40,3e-08,1.16931403953754
CuO,H2O,0.045,40,3e-08,1.19183161890925
CuO,H2O,0.05,40,3e-08,1.2146714570525
Fe,H2O,0.005,40,3e-08,1.02116127208009
Fe,H2O,0.01,40,3e-08,1.04262319785576
Fe,H2O,0.015,40,3e-08,1.06439223058105
Fe,H2O,0.02,40,3e-08,1.08647500952504
Fe,H2O,0.025,40,3e-08,1.10887836672293
Fe,H2O,0.03,40,3e-08,1.13160933402311
Fe,H2O,0.035,40,3e-08,1.15467515044585
Fe,H2O,0.04,40,3e-08,1.17808326986949
Fe,H2O,0.045,40,3e-08,1.20184136906141
Fe,H2O,0.05,40,3e-08,1.2259573560719
TiO2,H2O,0.005,40,3e-08,1.01635421893883
TiO2,H2O,0.01,40,3e-08,1.03288772221415
TiO2,H2O,0.015,40,3e-08,1.04960347420129
TiO2,H2O,0.02,40,3e-08,1.06650450499033
TiO2,H2O,0.025,40,3e-08,1.08359391221727
TiO2,H2O,0.03,40,3e-08,1.10087486295665
TiO2,H2O,0.035,40,3e-08,1.1183505956783
TiO2,H2O,0.04,40,3e-08,1.13602442227056
TiO2,H2O,0.045,40,3e-08,1.15389973013267
TiO2,H2O,0.05,40,3e-08,1.17197998433919
MgO,H2O,0.005,40,3e-08,1.020688924555
MgO,H2O,0.01,40,3e-08,1.04166518506681
MgO,H2O,0.015,40,3e-08,1.06293480934664
MgO,H2O,0.02,40,3e-08,1.08450399499709
MgO,H2O,0.025,40,3e-08,1.10637911543289
MgO,H2O,0.03,40,3e-08,1.12856672615967
MgO,H2O,0.035,40,3e-08,1.15107357132374
MgO,H2O,0.04,40,3e-08,1.17390659054669
MgO,H2O,0.045,40,3e-08,1.19707292605919
MgO,H2O,0.05,40,3e-08,1.22057993014964
SiC,H2O,0.005,40,3e-08,1.02183756485353
SiC,H2O,0.01,40,3e-08,1.04399538036439
SiC,H2O,0.015,40,3e-08,1.06648054334513
SiC,H2O,0.02,40,3e-08,1.08930036185764
SiC,H2O,0.025,40,3e-08,1.11246236313231
SiC,H2O,0.03,40,3e-08,1.13597430184616
SiC,H2O,0.035,40,3e-08,1.15984416877907
SiC,H2O,0.04,40,3e-08,1.18408019986831
SiC,H2O,0.045,40,3e-08,1.20869088568298
SiC,H2O,0.05,40,3e-08,1.23368498134134
SiO2,H2O,0.005,40,3e-08,1.00543769013909
SiO2,H2O,0.01,40,3e-08,1.01089512838892
SiO2,H2O,0.015,40,3e-08,1.01637242252429
SiO2,H2O,0.02,40,3e-08,1.02186968110567
SiO2,H2O,0.025,40,3e-08,1.02738701348637
SiO2,H2O,0.03,40,3e-08,1.0329245298198
SiO2,H2O,0.035,40,3e-08,1.03848234106676
SiO2,H2O,0.04,40,3e-08,1.04406055900292
SiO2,H2O,0.045,40,3e-08,1.04965929622627
SiO2,H2O,0.05,40,3e-08,1.05527866616467
ZnO,H2O,0.005,40,3e-08,1.01801239182807
ZnO,H2O,0.01,40,3e-08,1.03624238768539
ZnO,H2O,0.015,40,3e-08,1.05469395478029
ZnO,H2O,0.02,40,3e-08,1.07337115734729
ZnO,H2O,0.025,40,3e-08,1.09227815963161
ZnO,H2O,0.03,40,3e-08,1.11141922898448
ZnO,H2O,0.035,40,3e-08,1.13079873907411
ZnO,H2O,0.04,40,3e-08,1.1504211732174
ZnO,H2O,0.045,40,3e-08,1.17029112783783
ZnO,H2O,0.05,40,3e-08,1.19041331605485
Al2O3,H2O,0.005,40,4e-08,1.01865553435795
Al2O3,H2O,0.01,40,4e-08,1.03754453986705
Al2O3,H2O,0.015,40,4e-08,1.05667142690838
Al2O3,H2O,0.02,40,4e-08,1.07604071765257
Al2O3,H2O,0.025,40,4e-08,1.0956570496242
Al2O3,H2O,0.03,40,4e-08,1.11552517940365
Al2O3,H2O,0.035,40,4e-08,1.13564998647222
Al2O3,H2O,0.04,40,4e-08,1.15603647720741
Al2O3,H2O,0.045,40,4e-08,1.17668978903498
Al2O3,H2O,0.05,40,4e-08,1.19761519474515
CuO,H2O,0.005,40,4e-08,1.0185502251542
CuO,H2O,0.01,40,4e-08,1.03733128488839
CuO,H2O,0.015,40,4e-08,1.05634751485422
CuO,H2O,0.02,40,4e-08,1.07560335996659
CuO,H2O,0.025,40,4e-08,1.09510337786749
CuO,H2O,0.03,40,4e-08,1.11485224252228
CuO,H2O,0.035,40,4e-08,1.13485474795474
CuO,H2O,0.04,40,4e-08,1.15511581212676
CuO,H2O,0.045,40,4e-08,1.1756404809696
CuO,H2O,0.05,40,4e-08,1.19643393257348
Fe,H2O,0.005,40,4e-08,1.0194009383308
Fe,H2O,0.01,40,4e-08,1.03905444092825
Fe,H2O,0.015,40,4e-08,1.05896547198278
Fe,H2O,0.02,40,4e-08,1.07913912663865
Fe,H2O,0.025,40,4e-08,1.0995806353409
Fe,H2O,0.03,40,4e-08,1.12029536835638
Fe,H2O,0.035,40,4e-08,1.14128884047743
Fe,H2O,0.04,40,4e-08,1.16256671591669
Fe,H2O,0.045,40,4e-08,1.18413481340214
Fe,H2O,0.05,40,4e-08,1.20599911148215
TiO2,H2O,0.005,40,4e-08,1.01518938292738
TiO2,H2O,0.01,40,4e-08,1.03053336015457
TiO2,H2O,0.015,40,4e-08,1.04603430389524
TiO2,H2O,0.02,40,4e-08,1.06169463514733
TiO2,H2O,0.025,40,4e-08,1.07751682495361
TiO2,H2O,0.03,40,4e-08,1.09350339570147
TiO2,H2O,0.035,40,4e-08,1.10965692246352
TiO2,H2O,0.04,40,4e-08,1.12598003438031
TiO2,H2O,0.045,40,4e-08,1.14247541608689
TiO2,H2O,0.05,40,4e-08,1.15914580918477
MgO,H2O,0.005,40,4e-08,1.018998081776
MgO,H2O,0.01,40,4e-08,1.03823831509774
MgO,H2O,0.015,40,4e-08,1.05772535939355
MgO,H2O,0.02,40,4e-08,1.07746399440441
MgO,H2O,0.025,40,4e-08,1.09745912409246
MgO,H2O,0.03,40,4e-08,1.11771578070289
MgO,H2O,0.035,40,4e-08,1.13823912898628
MgO,H2O,0.04,40,4e-08,1.15903447058875
MgO,H2O,0.045,40,4e-08,1.18010724861789
MgO,H2O,0.05,40,4e-08,1.20146305239264
SiC,H2O,0.005,40,4e-08,1.01996919054737
SiC,H2O,0.01,40,4e-08,1.04020600824132
SiC,H2O,0.015,40,4e-08,1.0607158694868
SiC,H2O,0.02,40,4e-08,1.0815043378423
SiC,H2O,0.025,40,4e-08,1.1025771290513
SiC,H2O,0.03,40,4e-08,1.12394011628172
SiC,H2O,0.035,40,4e-08,1.14559933558327
SiC,H2O,0.04,40,4e-08,1.16756099157339
SiC,H2O,0.045,40,4e-08,1.18983146336311
SiC,H2O,0.05,40,4e-08,1.21241731073458
SiO2,H2O,0.005,40,4e-08,1.00513268447311
SiO2,H2O,0.01,40,4e-08,1.0102829620127
SiO2,H2O,0.015,40,4e-08,1.01545092322849
SiO2,H2O,0.02,40,4e-08,1.02063665935348
SiO2,H2O,0.025,40,4e-08,1.02584026224932
SiO2,H2O,0.03,40,4e-08,1.03106182441176
SiO2,H2O,0.035,40,4e-08,1.03630143897613
SiO2,H2O,0.04,40,4e-08,1.04155919972285
SiO2,H2O,0.045,40,4e-08,1.04683520108303
SiO2,H2O,0.05,40,4e-08,1.05212953814416
ZnO,H2O,0.005,40,4e-08,1.0166650173759
ZnO,H2O,0.01,40,4e-08,1.03351621753432
ZnO,H2O,0.015,40,4e-08,1.05055673807333
ZnO,H2O,0.02,40,4e-08,1.06778978749001
ZnO,H2O,0.025,40,4e-08,1.08521864719448
ZnO,H2O,0.03,40,4e-08,1.10284667359284
ZnO,H2O,0.035,40,4e-08,1.12067730024209
ZnO,H2O,0.04,40,4e-08,1.13871404007966
ZnO,H2O,0.045,40,4e-08,1.1569604877307
ZnO,H2O,0.05,40,4e-08,1.17542032189643
Al2O3,H2O,0.005,40,5e-08,1.01772007805551
Al2O3,H2O,0.01,40,5e-08,1.035650734041
Al2O3,H2O,0.015,40,5e-08,1.05379574402195
Al2O3,H2O,0.02,40,5e-08,1.07215897488949
Al2O3,H2O,0.025,40,5e-08,1.09074438710775
Al2O3,H2O,0.03,40,5e-08,1.10955603756146
Al2O3,H2O,0.035,40,5e-08,1.12859808250824
Al2O3,H2O,0.04,40,5e-08,1.14787478063997
Al2O3,H2O,0.045,40,5e-08,1.16739049625811
Al2O3,H2O,0.05,40,5e-08,1.1871497025678
CuO,H2O,0.005,40,5e-08,1.01762428057559
CuO,H2O,0.01,40,5e-08,1.03545686171089
CuO,H2O,0.015,40,5e-08,1.05350145820046
CuO,H2O,0.02,40,5e-08,1.07176187369906
CuO,H2O,0.025,40,5e-08,1.09024200339466
CuO,H2O,0.03,40,5e-08,1.10894583677842
CuO,H2O,0.035,40,5e-08,1.12787746051598
CuO,H2O,0.04,40,5e-08,1.14704106142429
CuO,H2O,0.045,40,5e-08,1.16644092955844
CuO,H2O,0.05,40,5e-08,1.1860814614135
Fe,H2O,0.005,40,5e-08,1.01839440462797
Fe,H2O,0.01,40,5e-08,1.03701577027463
Fe,H2O,0.015,40,5e-08,1.05586832358384
Fe,H2O,0.02,40,5e-08,1.07495639680416
Fe,H2O,0.025,40,5e-08,1.09428443110775
Fe,H2O,0.03,40,5e-08,1.11385698003531
Fe,H2O,0.035,40,5e-08,1.13367871307261
Fe,H2O,0.04,40,5e-08,1.15375441936441
Fe,H2O,0.045,40,5e-08,1.17408901157213
Fe,H2O,0.05,40,5e-08,1.19468752988172
TiO2,H2O,0.005,40,5e-08,1.01452268521448
TiO2,H2O,0.01,40,5e-08,1.02918665998745
TiO2,H2O,0.015,40,5e-08,1.04399399628301
TiO2,H2O,0.02,40,5e-08,1.05894680677715
TiO2,H2O,0.025,40,5e-08,1.07404724586262
TiO2,H2O,0.03,40,5e-08,1.08929751068371
TiO2,H2O,0.035,40,5e-08,1.10469984220198
TiO2,H2O,0.04,40,5e-08,1.12025652629401
TiO2,H2O,0.045,40,5e-08,1.13596989488239
TiO2,H2O,0.05,40,5e-08,1.15184232710098
MgO,H2O,0.005,40,5e-08,1.01803084699612
MgO,H2O,0.01,40,5e-08,1.03627974550567
MgO,H2O,0.015,40,5e-08,1.05475067501782
MgO,H2O,0.02,40,5e-08,1.07344771244989
MgO,H2O,0.025,40,5e-08,1.09237503514729
MgO,H2O,0.03,40,5e-08,1.11153692399503
MgO,H2O,0.035,40,5e-08,1.13093776664567
MgO,H2O,0.04,40,5e-08,1.15058206086872
MgO,H2O,0.045,40,5e-08,1.17047441802697
MgO,H2O,0.05,40,5e-08,1.19061956668534
SiC,H2O,0.005,40,5e-08,1.01890184647714
SiC,H2O,0.01,40,5e-08,1.03804338972497
SiC,H2O,0.015,40,5e-08,1.05742921827619
SiC,H2O,0.02,40,5e-08,1.07706403853384
SiC,H2O,0.025,40,5e-08,1.09695267858047
SiC,H2O,0.03,40,5e-08,1.11710009213621
SiC,H2O,0.035,40,5e-08,1.13751136267217
SiC,H2O,0.04,40,5e-08,1.15819170768664
SiC,H2O,0.045,40,5e-08,1.17914648315146
SiC,H2O,0.05,40,5e-08,1.2003811881366
SiO2,H2O,0.005,40,5e-08,1.00496005773114
SiO2,H2O,0.01,40,5e-08,1.00993654407303
SiO2,H2O,0.015,40,5e-08,1.01492954078287
SiO2,H2O,0.02,40,5e-08,1.01993913016126
SiO2,H2O,0.025,40,5e-08,1.02496539505671
SiO2,H2O,0.03,40,5e-08,1.03000841887019
SiO2,H2O,0.035,40,5e-08,1.03506828555979
SiO2,H2O,0.04,40,5e-08,1.04014507964532
SiO2,H2O,0.045,40,5e-08,1.04523888621307
SiO2,H2O,0.05,40,5e-08,1.05034979092054
ZnO,H2O,0.005,40,5e-08,1.01589353534754
ZnO,H2O,0.01,40,5e-08,1.03195637059696
ZnO,H2O,0.015,40,5e-08,1.04819122533818
ZnO,H2O,0.02,40,5e-08,1.06460087772374
ZnO,H2O,0.025,40,5e-08,1.08118816605366
ZnO,H2O,0.03,40,5e-08,1.09795599041209
ZnO,H2O,0.035,40,5e-08,1.11490731435764
ZnO,H2O,0.04,40,5e-08,1.13204516666949
ZnO,H2O,0.045,40,5e-08,1.14937264315154
ZnO,H2O,0.05,40,5e-08,1.16689290849672
Al2O3,H2O,0.005,40,6e-08,1.01711485909797
Al2O3,H2O,0.01,40,6e-08,1.03442611757982
Al2O3,H2O,0.015,40,6e-08,1.05193717558866
Al2O3,H2O,0.02,40,6e-08,1.06965151220928
Al2O3,H2O,0.025,40,6e-08,1.08757268777257
Al2O3,H2O,0.03,40,6e-08,1.10570434624105
Al2O3,H2O,0.035,40,6e-08,1.12405021767905
Al2O3,H2O,0.04,40,6e-08,1.14261412081086
Al2O3,H2O,0.045,40,6e-08,1.16139996567067
Al2O3,H2O,0.05,40,6e-08,1.1804117563482
CuO,H2O,0.005,40,6e-08,1.01702517867871
CuO,H2O,0.01,40,6e-08,1.0342446980585
CuO,H2O,0.015,40,6e-08,1.05166190480964
CuO,H2O,0.02,40,6e-08,1.06928022288841
CuO,H2O,0.025,40,6e-08,1.08710315578108
CuO,H2O,0.03,40,6e-08,1.10513428882647
CuO,H2O,0.035,40,6e-08,1.12337729162043
CuO,H2O,0.04,40,6e-08,1.14183592050556
CuO,H2O,0.045,40,6e-08,1.16051402114975
CuO,H2O,0.05,40,6e-08,1.17941553121722
Fe,H2O,0.005,40,6e-08,1.01774356983115
Fe,H2O,0.01,40,6e-08,1.03569827795824
Fe,H2O,0.015,40,6e-08,1.05386791557456
Fe,H2O,0.02,40,6e-08,1.07225636518603
Fe,H2O,0.025,40,6e-08,1.09086760337697
Fe,H2O,0.03,40,6e-08,1.10970570367703
Fe,H2O,0.035,40,6e-08,1.12877483953359
Fe,H2O,0.04,40,6e-08,1.14807928739421
Fe,H2O,0.045,40,6e-08,1.16762342990394
Fe,H2O,0.05,40,6e-08,1.18741175922234
TiO2,H2O,0.005,40,6e-08,1.01409117019858
TiO2,H2O,0.01,40,6e-08,1.02831533915157
TiO2,H2O,0.015,40,6e-08,1.04267439873959
TiO2,H2O,0.02,40,6e-08,1.05717027689638
TiO2,H2O,0.025,40,6e-08,1.07180493847172
TiO2,H2O,0.03,40,6e-08,1.08658038611928
TiO2,H2O,0.035,40,6e-08,1.10149866121017
TiO2,H2O,0.04,40,6e-08,1.11656184477318
TiO2,H2O,0.045,40,6e-08,1.13177205846249
TiO2,H2O,0.05,40,6e-08,1.1471314655539
MgO,H2O,0.005,40,6e-08,1.01740521184642
MgO,H2O,0.01,40,6e-08,1.03501356318776
MgO,H2O,0.015,40,6e-08,1.05282863121786
MgO,H2O,0.02,40,6e-08,1.07085407761677
MgO,H2O,0.025,40,6e-08,1.08909365105991
MgO,H2O,0.03,40,6e-08,1.10755118981701
MgO,H2O,0.035,40,6e-08,1.12623062444486
MgO,H2O,0.04,40,6e-08,1.14513598057783
MgO,H2O,0.045,40,6e-08,1.16427138182012
MgO,H2O,0.05,40,6e-08,1.18364105274432
SiC,H2O,0.005,40,6e-08,1.01821214615869
SiC,H2O,0.01,40,6e-08,1.03664676439385
SiC,H2O,0.015,40,6e-08,1.05530795619742
SiC,H2O,0.02,40,6e-08,1.07419992450482
SiC,H2O,0.025,40,6e-08,1.09332697685074
SiC,H2O,0.03,40,6e-08,1.11269352864348
SiC,H2O,0.035,40,6e-08,1.13230410656309
SiC,H2O,0.04,40,6e-08,1.15216335208876
SiC,H2O,0.045,40,6e-08,1.17227602516124
SiC,H2O,0.05,40,6e-08,1.19264700798638
SiO2,H2O,0.005,40,6e-08,1.00484917747177
SiO2,H2O,0.01,40,6e-08,1.00971405667181
SiO2,H2O,0.015,40,6e-08,1.01459471398751
SiO2,H2O,0.02,40,6e-08,1.01949122630258
SiO2,H2O,0.025,40,6e-08,1.02440367100107
SiO2,H2O,0.03,40,6e-08,1.02933212597141
SiO2,H2O,0.035,40,6e-08,1.03427666961059
SiO2,H2O,0.04,40,6e-08,1.03923738082825
SiO2,H2O,0.045,40,6e-08,1.04421433905092
SiO2,H2O,0.05,40,6e-08,1.04920762422626
ZnO,H2O,0.005,40,6e-08,1.01539411043202
ZnO,H2O,0.01,40,6e-08,1.03094702148614
ZnO,H2O,0.015,40,6e-08,1.04666120310506
ZnO,H2O,0.02,40,6e-08,1.06253917672086
ZnO,H2O,0.025,40,6e-08,1.07858351660375
ZnO,H2O,0.03,40,6e-08,1.09479685125347
ZnO,H2O,0.035,40,6e-08,1.11118186483476
ZnO,H2O,0.04,40,6e-08,1.12774129865884
ZnO,H2O,0.045,40,6e-08,1.14447795271232
ZnO,H2O,0.05,40,6e-08,1.16139468723555
Al2O3,H2O,0.005,40,7e-08,1.01669142255037
Al2O3,H2O,0.01,40,7e-08,1.03356962000486
Al2O3,H2O,0.015,40,7e-08,1.05063774498346
Al2O3,H2O,0.02,40,7e-08,1.06789902145943
Al2O3,H2O,0.025,40,7e-08,1.08535674678945
Al2O3,H2O,0.03,40,7e-08,1.10301429381352
Al2O3,H2O,0.035,40,7e-08,1.12087511302733
Al2O3,H2O,0.04,40,7e-08,1.13894273483014
Al2O3,H2O,0.045,40,7e-08,1.15722077185112
Al2O3,H2O,0.05,40,7e-08,1.17571292135754
CuO,H2O,0.005,40,7e-08,1.01660600165122
CuO,H2O,0.01,40,7e-08,1.03339686610701
CuO,H2O,0.015,40,7e-08,1.05037569756495
CuO,H2O,0.02,40,7e-08,1.06754567011432
CuO,H2O,0.025,40,7e-08,1.08491002971428
CuO,H2O,0.03,40,7e-08,1.10247209623957
CuO,H2O,0.035,40,7e-08,1.12023526559659
CuO,H2O,0.04,40,7e-08,1.13820301191246
CuO,H2O,0.045,40,7e-08,1.15637888980027
CuO,H2O,0.05,40,7e-08,1.1747665367034
Fe,H2O,0.005,40,7e-08,1.01728841771773
Fe,H2O,0.01,40,7e-08,1.03477724997702
Fe,H2O,0.015,40,7e-08,1.05247000202834
Fe,H2O,0.02,40,7e-08,1.07037026134395
Fe,H2O,0.025,40,7e-08,1.08848170004295
Fe,H2O,0.03,40,7e-08,1.10680807740266
Fe,H2O,0.035,40,7e-08,1.12535324245996
Fe,H2O,0.04,40,7e-08,1.14412113670629
Fe,H2O,0.045,40,7e-08,1.16311579688046
Fe,H2O,0.05,40,7e-08,1.18234135786319
TiO2,H2O,0.005,40,7e-08,1.01378914009819
TiO2,H2O,0.01,40,7e-08,1.02770562578151
TiO2,H2O,0.015,40,7e-08,1.04175122932821
TiO2,H2O,0.02,40,7e-08,1.05592775605639
TiO2,H2O,0.025,40,7e-08,1.07023704509751
TiO2,H2O,0.03,40,7e-08,1.08468097019183
TiO2,H2O,0.035,40,7e-08,1.09926144050629
TiO2,H2O,0.04,40,7e-08,1.11398040147575
TiO2,H2O,0.045,40,7e-08,1.12883983566837
TiO2,H2O,0.05,40,7e-08,1.14384176367575
MgO,H2O,0.005,40,7e-08,1.01696756944705
MgO,H2O,0.01,40,7e-08,1.03412816288538
MgO,H2O,0.015,40,7e-08,1.05148509293437
MgO,H2O,0.02,40,7e-08,1.06904174844975
MgO,H2O,0.025,40,7e-08,1.08680159672939
MgO,H2O,0.03,40,7e-08,1.10476818579617
MgO,H2O,0.035,40,7e-08,1.12294514676101
MgO,H2O,0.04,40,7e-08,1.14133619626939
MgO,H2O,0.045,40,7e-08,1.15994513903485
MgO,H2O,0.05,40,7e-08,1.17877587046307
SiC,H2O,0.005,40,7e-08,1.01773005354223
SiC,H2O,0.01,40,7e-08,1.03567092287529
SiC,H2O,0.015,40,7e-08,1.05382639048353
SiC,H2O,0.02,40,7e-08,1.07220032988352
SiC,H2O,0.025,40,7e-08,1.09079670837918
SiC,H2O,0.03,40,7e-08,1.10961958991758
SiC,H2O,0.035,40,7e-08,1.12867313804975
SiC,H2O,0.04,40,7e-08,1.14796161900104
SiC,H2O,0.045,40,7e-08,1.16748940485567
SiC,H2O,0.05,40,7e-08,1.18726097686063
SiO2,H2O,0.005,40,7e-08,1.00477199860514
SiO2,H2O,0.01,40,7e-08,1.00955920271094
SiO2,H2O,0.015,40,7e-08,1.01436168510962
SiO2,H2O,0.02,40,7e-08,1.01917951905875
SiO2,H2O,0.025,40,7e-08,1.024012778285
SiO2,H2O,0.03,40,7e-08,1.02886153698791
SiO2,H2O,0.035,40,7e-08,1.03372586984367
SiO2,H2O,0.04,40,7e-08,1.03860585200896
SiO2,H2O,0.045,40,7e-08,1.04350155912481
SiO2,H2O,0.05,40,7e-08,1.04841306732055
ZnO,H2O,0.005,40,7e-08,1.0150445186867
ZnO,H2O,0.01,40,7e-08,1.0302406895799
ZnO,H2O,0.015,40,7e-08,1.04559081732895
ZnO,H2O,0.02,40,7e-08,1.06109725351909
ZnO,H2O,0.025,40,7e-08,1.0767623978725
ZnO,H2O,0.03,40,7e-08,1.09258869948623
ZnO,H2O,0.035,40,7e-08,1.10857865810872
ZnO,H2O,0.04,40,7e-08,1.12473482545604
ZnO,H2O,0.045,40,7e-08,1.14105980656935
ZnO,H2O,0.05,40,7e-08,1.15755626121523
Al2O3,H2O,0.005,40,8e-08,1.01637863163923
Al2O3,H2O,0.01,40,8e-08,1.03293708473786
Al2O3,H2O,0.015,40,8e-08,1.04967833703958
Al2O3,H2O,0.02,40,8e-08,1.06660543239937
Al2O3,H2O,0.025,40,8e-08,1.08372148262851
Al2O3,H2O,0.03,40,8e-08,1.10102966940167
Al2O3,H2O,0.035,40,8e-08,1.11853324622859
Al2O3,H2O,0.04,40,8e-08,1.13623554049298
Al2O3,H2O,0.045,40,8e-08,1.15413995556116
Al2O3,H2O,0.05,40,8e-08,1.17224997296344
CuO,H2O,0.005,40,8e-08,1.01629634530222
CuO,H2O,0.01,40,8e-08,1.03277070484509
CuO,H2O,0.015,40,8e-08,1.04942601147325
CuO,H2O,0.02,40,8e-08,1.06626526281323
CuO,H2O,0.025,40,8e-08,1.08329152307208
CuO,H2O,0.03,40,8e-08,1.10050792489619
CuO,H2O,0.035,40,8e-08,1.1179176712928
CuO,H2O,0.04,40,8e-08,1.13552403761652
CuO,H2O,0.045,40,8e-08,1.1533303736237
CuO,H2O,0.05,40,8e-08,1.171340105597
Fe,H2O,0.005,40,8e-08,1.01695231461789
Fe,H2O,0.01,40,8e-08,1.03409730531824
Fe,H2O,0.015,40,8e-08,1.05143827574287
Fe,H2O,0.02,40,8e-08,1.0689786054938
Fe,H2O,0.025,40,8e-08,1.08672175232905
Fe,H2O,0.03,40,8e-08,1.10467125443507
Fe,H2O,0.035,40,8e-08,1.12283073277887
Fe,H2O,0.04,40,8e-08,1.14120389354324
Fe,H2O,0.045,40,8e-08,1.15979453064841
Fe,H2O,0.05,40,8e-08,1.17860652836381
TiO2,H2O,0.005,40,8e-08,1.01356594858228
TiO2,H2O,0.01,40,8e-08,1.02725514446068
TiO2,H2O,0.015,40,8e-08,1.0410692748609
TiO2,H2O,0.02,40,8e-08,1.05501005794674
TiO2,H2O,0.025,40,8e-08,1.06907924353257
TiO2,H2O,0.03,40,8e-08,1.0832786138154
TiO2,H2O,0.035,40,8e-08,1.09760998412756
TiO2,H2O,0.04,40,8e-08,1.11207520371032
TiO2,H2O,0.045,40,8e-08,1.12667615650936
TiO2,H2O,0.05,40,8e-08,1.14141476199274
MgO,H2O,0.005,40,8e-08,1.01664433050695
MgO,H2O,0.01,40,8e-08,1.03347438056512
MgO,H2O,0.015,40,8e-08,1.05049327603736
MgO,H2O,0.02,40,8e-08,1.06770421333122
MgO,H2O,0.025,40,8e-08,1.0851104614003
MgO,H2O,0.03,40,8e-08,1.10271536381417
MgO,H2O,0.035,40,8e-08,1.12052234089949
MgO,H2O,0.04,40,8e-08,1.13853489195536
MgO,H2O,0.045,40,8e-08,1.15675659754579
MgO,H2O,0.05,40,8e-08,1.17519112187254
SiC,H2O,0.005,40,8e-08,1.01737419381957
SiC,H2O,0.01,40,8e-08,1.03495080163975
SiC,H2O,0.015,40,8e-08,1.05273338145211
SiC,H2O,0.02,40,8e-08,1.07072557512856
SiC,H2O,0.025,40,8e-08,1.08893111090785
SiC,H2O,0.03,40,8e-08,1.1073538059711
SiC,H2O,0.035,40,8e-08,1.12599756911
SiC,H2O,0.04,40,8e-08,1.1448664034917
SiC,H2O,0.045,40,8e-08,1.16396440952435
SiC,H2O,0.05,40,8e-08,1.18329578782778
SiO2,H2O,0.005,40,8e-08,1.00471520526536
SiO2,H2O,0.01,40,8e-08,1.00944525597094
SiO2,H2O,0.015,40,8e-08,1.01419022233679
SiO2,H2O,0.02,40,8e-08,1.0189501750265
SiO2,H2O,0.025,40,8e-08,1.02372518515071
