particle,fluid,phi,T,size,k_ratio
CuO,EG,0.045,40,3.00E-08,1.333571683
CuO,60:40 EG/W,0.035,50,7.00E-08,1.333582502
Al2O3,EG,0.015,35,1.25E-07,1.333603824
CuO,H2O,0.02,35,1.00E-08,1.333639715
CuO,60:40 EG/W,0.025,50,7.00E-08,1.333773854
CuO,EG,0.015,50,6.00E-08,1.33378644
CuO,EG,0.015,40,3.00E-08,1.333870909
CuO,EG,0.035,45,5.00E-08,1.333889443
CuO,EG,0.025,45,5.00E-08,1.334032302
Al2O3,60:40 EG/W,0.015,30,8.00E-08,1.334214327
CuO,EG,0.03,50,7.00E-08,1.334307623
Al2O3,60:40 EG/W,0.02,30,1.25E-07,1.335477839
CuO,60:40 EG/W,0.03,50,7.00E-08,1.335512323
CuO,60:40 EG/W,0.045,35,2.00E-08,1.33551769
CuO,H2O,0.035,35,1.00E-08,1.335598204
CuO,40:60 EG/W,0.015,30,1.00E-08,1.335752702
CuO,EG,0.03,45,5.00E-08,1.335796666
CuO,EG,0.045,50,6.00E-08,1.335823355
CuO,60:40 EG/W,0.015,50,6.00E-08,1.335862259
CuO,H2O,0.04,45,2.00E-08,1.335901955
CuO,60:40 EG/W,0.045,50,6.00E-08,1.336124359
Al2O3,60:40 EG/W,0.01,30,4.00E-08,1.336310317
Al2O3,H2O,0.04,30,1.25E-07,1.336471002
CuO,EG,0.01,50,5.00E-08,1.336496608
CuO,40:60 EG/W,0.035,45,4.00E-08,1.337181252
CuO,60:40 EG/W,0.035,45,5.00E-08,1.33744018
Al2O3,H2O,0.05,30,1.25E-07,1.337489662
Al2O3,40:60 EG/W,0.02,30,1.00E-07,1.337604339
CuO,40:60 EG/W,0.01,45,3.00E-08,1.337772746
CuO,EG,0.04,35,2.00E-08,1.337974879
CuO,40:60 EG/W,0.05,45,3.00E-08,1.3381121
Al2O3,H2O,0.025,35,1.25E-07,1.338168867
CuO,60:40 EG/W,0.045,40,3.00E-08,1.338449716
CuO,60:40 EG/W,0.025,45,5.00E-08,1.338538581
CuO,40:60 EG/W,0.025,45,4.00E-08,1.338548576
CuO,40:60 EG/W,0.01,50,4.00E-08,1.338562589
Al2O3,H2O,0.02,35,9.00E-08,1.338572478
Al2O3,H2O,0.01,50,8.00E-08,1.338649053
Al2O3,EG,0.015,30,7.00E-08,1.338734903
CuO,40:60 EG/W,0.04,30,1.00E-08,1.338755016
CuO,60:40 EG/W,0.01,50,5.00E-08,1.338879219
CuO,H2O,0.025,35,1.00E-08,1.338879379
Al2O3,60:40 EG/W,0.01,40,1.00E-07,1.339088367
CuO,H2O,0.03,35,1.00E-08,1.339158469
Al2O3,H2O,0.01,45,6.00E-08,1.339469842
CuO,40:60 EG/W,0.03,45,4.00E-08,1.339745851
CuO,60:40 EG/W,0.03,45,5.00E-08,1.339865614
CuO,H2O,0.02,45,2.00E-08,1.33988167
CuO,40:60 EG/W,0.04,50,5.00E-08,1.339906349
CuO,40:60 EG/W,0.05,50,4.00E-08,1.339917147
CuO,EG,0.045,30,1.00E-08,1.340081124
Al2O3,40:60 EG/W,0.01,40,8.00E-08,1.340246899
Al2O3,H2O,0.045,30,1.25E-07,1.340676046
CuO,EG,0.05,50,5.00E-08,1.341002551
CuO,60:40 EG/W,0.05,50,5.00E-08,1.341033497
Al2O3,EG,0.025,30,1.50E-07,1.341249904
CuO,60:40 EG/W,0.015,35,2.00E-08,1.341295111
Al2O3,40:60 EG/W,0.01,50,1.50E-07,1.341309688
Al2O3,EG,0.01,35,6.00E-08,1.341442035
CuO,H2O,0.05,50,2.00E-08,1.341890835
CuO,EG,0.02,35,2.00E-08,1.342048904
CuO,40:60 EG/W,0.05,40,2.00E-08,1.342157012
CuO,40:60 EG/W,0.02,50,5.00E-08,1.342412586
CuO,H2O,0.035,45,2.00E-08,1.342457903
CuO,60:40 EG/W,0.015,40,3.00E-08,1.342697274
CuO,EG,0.04,40,3.00E-08,1.342861464
CuO,EG,0.045,45,4.00E-08,1.343346325
CuO,60:40 EG/W,0.01,30,1.00E-08,1.343547808
Al2O3,H2O,0.03,30,9.00E-08,1.34405121
CuO,EG,0.035,35,2.00E-08,1.344601795
CuO,EG,0.04,50,6.00E-08,1.344660026
Al2O3,H2O,0.03,35,1.50E-07,1.345209382
CuO,60:40 EG/W,0.04,50,6.00E-08,1.345348522
CuO,H2O,0.025,45,2.00E-08,1.34538747
Al2O3,60:40 EG/W,0.015,35,1.25E-07,1.345611079
CuO,H2O,0.03,45,2.00E-08,1.345866889
CuO,H2O,0.01,50,2.00E-08,1.34597404
Al2O3,EG,0.01,40,9.00E-08,1.345978635
CuO,60:40 EG/W,0.04,35,2.00E-08,1.346042704
CuO,40:60 EG/W,0.035,50,5.00E-08,1.346097836
CuO,60:40 EG/W,0.045,45,4.00E-08,1.346110514
Al2O3,40:60 EG/W,0.015,30,6.00E-08,1.346140291
CuO,EG,0.015,45,4.00E-08,1.346261886
CuO,H2O,0.05,40,1.00E-08,1.346270636
Al2O3,H2O,0.015,50,1.50E-07,1.346474808
CuO,EG,0.02,40,3.00E-08,1.346642474
CuO,40:60 EG/W,0.035,30,1.00E-08,1.346770508
Al2O3,H2O,0.025,30,7.00E-08,1.346802138
CuO,EG,0.02,50,6.00E-08,1.346867002
Al2O3,40:60 EG/W,0.015,35,1.00E-07,1.347326759
CuO,40:60 EG/W,0.02,30,1.00E-08,1.347579274
CuO,EG,0.025,35,2.00E-08,1.347586589
CuO,40:60 EG/W,0.01,40,2.00E-08,1.347592892
Al2O3,40:60 EG/W,0.015,40,1.50E-07,1.348054948
CuO,EG,0.03,35,2.00E-08,1.348055049
CuO,40:60 EG/W,0.025,50,5.00E-08,1.348293503
Al2O3,H2O,0.015,40,8.00E-08,1.348327237
CuO,60:40 EG/W,0.04,40,3.00E-08,1.348713986
CuO,60:40 EG/W,0.02,50,6.00E-08,1.348769505
Al2O3,40:60 EG/W,0.01,30,3.00E-08,1.349035603
CuO,40:60 EG/W,0.03,50,5.00E-08,1.349141439
Al2O3,H2O,0.02,40,1.25E-07,1.349196921
Al2O3,H2O,0.02,30,5.00E-08,1.349345376
CuO,EG,0.035,40,3.00E-08,1.34947337
CuO,60:40 EG/W,0.045,30,1.00E-08,1.349647518
Al2O3,40:60 EG/W,0.01,35,5.00E-08,1.349910747
CuO,EG,0.035,50,6.00E-08,1.350839367
Al2O3,H2O,0.035,30,1.00E-07,1.350864977
Al2O3,H2O,0.01,40,4.00E-08,1.351021705
Al2O3,40:60 EG/W,0.025,30,1.25E-07,1.351324626
CuO,EG,0.015,30,1.00E-08,1.351446358
CuO,40:60 EG/W,0.03,30,1.00E-08,1.351495536
CuO,60:40 EG/W,0.035,50,6.00E-08,1.351887392
CuO,EG,0.04,30,1.00E-08,1.351942569
CuO,60:40 EG/W,0.015,45,4.00E-08,1.351944139
CuO,40:60 EG/W,0.025,30,1.00E-08,1.352159198
CuO,EG,0.025,40,3.00E-08,1.352322565
CuO,40:60 EG/W,0.045,45,3.00E-08,1.352476881
Al2O3,40:60 EG/W,0.02,30,9.00E-08,1.352668791
Al2O3,EG,0.01,45,1.25E-07,1.352685724
Al2O3,EG,0.02,30,1.00E-07,1.35276267
CuO,EG,0.03,40,3.00E-08,1.352879251
CuO,EG,0.025,50,6.00E-08,1.352896991
CuO,EG,0.04,45,4.00E-08,1.353448107
CuO,60:40 EG/W,0.02,35,2.00E-08,1.35358612
CuO,60:40 EG/W,0.035,35,2.00E-08,1.353792461
CuO,EG,0.03,50,6.00E-08,1.353835961
CuO,40:60 EG/W,0.045,50,4.00E-08,1.354160062
Al2O3,60:40 EG/W,0.015,30,7.00E-08,1.354227103
Al2O3,40:60 EG/W,0.02,35,1.50E-07,1.35423933
CuO,60:40 EG/W,0.025,50,6.00E-08,1.354560253
Al2O3,60:40 EG/W,0.01,35,6.00E-08,1.354564751
CuO,EG,0.045,50,5.00E-08,1.354709225
Al2O3,60:40 EG/W,0.025,30,1.50E-07,1.354961118
CuO,60:40 EG/W,0.045,50,5.00E-08,1.355175029
CuO,60:40 EG/W,0.03,50,6.00E-08,1.355211067
CuO,60:40 EG/W,0.02,40,3.00E-08,1.355241403
Al2O3,H2O,0.02,35,8.00E-08,1.355585242
Al2O3,60:40 EG/W,0.01,40,9.00E-08,1.355840788
CuO,60:40 EG/W,0.035,40,3.00E-08,1.356206206
CuO,60:40 EG/W,0.04,45,4.00E-08,1.356909918
CuO,H2O,0.045,50,2.00E-08,1.357217272
Al2O3,40:60 EG/W,0.03,30,1.50E-07,1.357693617
CuO,40:60 EG/W,0.045,40,2.00E-08,1.357766424
CuO,EG,0.05,45,3.00E-08,1.358208089
CuO,60:40 EG/W,0.03,35,2.00E-08,1.358222372
CuO,60:40 EG/W,0.025,35,2.00E-08,1.358552456
CuO,H2O,0.01,40,1.00E-08,1.358599576
Al2O3,60:40 EG/W,0.01,45,1.25E-07,1.358970129
Al2O3,H2O,0.015,35,5.00E-08,1.359001391
CuO,EG,0.02,45,4.00E-08,1.359117027
Al2O3,H2O,0.015,30,3.00E-08,1.359187877
Al2O3,40:60 EG/W,0.01,45,1.00E-07,1.359413266
Al2O3,H2O,0.03,30,8.00E-08,1.359574831
Al2O3,H2O,0.05,30,1.00E-07,1.359639329
CuO,EG,0.05,40,2.00E-08,1.359726462
Al2O3,H2O,0.01,50,7.00E-08,1.360051958
CuO,60:40 EG/W,0.03,40,3.00E-08,1.360381467
CuO,60:40 EG/W,0.025,40,3.00E-08,1.360459154
CuO,EG,0.035,45,4.00E-08,1.360762297
CuO,60:40 EG/W,0.05,45,3.00E-08,1.360774693
CuO,EG,0.035,30,1.00E-08,1.360907723
CuO,EG,0.015,50,5.00E-08,1.361386327
Al2O3,40:60 EG/W,0.01,40,7.00E-08,1.361722012
Al2O3,H2O,0.04,30,1.00E-07,1.362177481
Al2O3,EG,0.015,30,6.00E-08,1.362290562
CuO,40:60 EG/W,0.015,45,3.00E-08,1.362349472
CuO,EG,0.05,50,4.00E-08,1.3630673
CuO,60:40 EG/W,0.04,30,1.00E-08,1.363172173
CuO,40:60 EG/W,0.015,50,4.00E-08,1.363283415
CuO,60:40 EG/W,0.05,50,4.00E-08,1.363290784
CuO,H2O,0.045,40,1.00E-08,1.363320906
CuO,EG,0.02,30,1.00E-08,1.363354294
CuO,60:40 EG/W,0.015,50,5.00E-08,1.363702985
Al2O3,40:60 EG/W,0.015,35,9.00E-08,1.363730294
Al2O3,H2O,0.035,30,9.00E-08,1.364254454
CuO,40:60 EG/W,0.04,45,3.00E-08,1.364309508
CuO,EG,0.025,45,4.00E-08,1.364593832
CuO,60:40 EG/W,0.02,45,4.00E-08,1.364599438
CuO,EG,0.03,45,4.00E-08,1.364739782
CuO,60:40 EG/W,0.05,40,2.00E-08,1.364756255
CuO,60:40 EG/W,0.035,45,4.00E-08,1.364858549
Al2O3,H2O,0.045,30,1.00E-07,1.365049475
Al2O3,EG,0.01,40,8.00E-08,1.36516689
Al2O3,H2O,0.015,45,1.00E-07,1.365616309
CuO,40:60 EG/W,0.04,50,4.00E-08,1.365871009
Al2O3,EG,0.01,30,3.00E-08,1.36588461
CuO,EG,0.04,50,5.00E-08,1.365911789
Al2O3,H2O,0.035,35,1.50E-07,1.366129192
CuO,EG,0.03,30,1.00E-08,1.366410485
Al2O3,EG,0.025,30,1.25E-07,1.366631586
CuO,60:40 EG/W,0.04,50,5.00E-08,1.366785729
CuO,EG,0.01,45,3.00E-08,1.367183024
CuO,60:40 EG/W,0.015,30,1.00E-08,1.367588967
CuO,EG,0.025,30,1.00E-08,1.367640334
Al2O3,EG,0.015,35,1.00E-07,1.367701557
Al2O3,60:40 EG/W,0.02,30,1.00E-07,1.368059252
CuO,40:60 EG/W,0.05,35,1.00E-08,1.368071167
Al2O3,EG,0.02,30,9.00E-08,1.368601375
Al2O3,H2O,0.025,30,6.00E-08,1.368732734
CuO,40:60 EG/W,0.05,50,3.00E-08,1.369076804
Al2O3,H2O,0.01,45,5.00E-08,1.36913115
Al2O3,H2O,0.015,40,7.00E-08,1.369386773
Al2O3,H2O,0.025,40,1.50E-07,1.369390245
CuO,60:40 EG/W,0.03,45,4.00E-08,1.369396272
Al2O3,H2O,0.025,35,1.00E-07,1.369468534
CuO,60:40 EG/W,0.025,45,4.00E-08,1.369720505
Al2O3,H2O,0.03,35,1.25E-07,1.369756762
CuO,H2O,0.04,50,2.00E-08,1.36993669
Al2O3,40:60 EG/W,0.02,30,8.00E-08,1.370476097
CuO,H2O,0.015,50,2.00E-08,1.370677862
CuO,40:60 EG/W,0.04,40,2.00E-08,1.37074802
Al2O3,H2O,0.05,30,9.00E-08,1.370988198
Al2O3,40:60 EG/W,0.01,50,1.25E-07,1.371102046
Al2O3,EG,0.01,35,5.00E-08,1.37119934
Al2O3,H2O,0.02,45,1.50E-07,1.372221504
CuO,40:60 EG/W,0.015,40,2.00E-08,1.372311627
Al2O3,EG,0.015,40,1.50E-07,1.372648722
CuO,EG,0.01,50,4.00E-08,1.372721146
Al2O3,EG,0.03,30,1.50E-07,1.372768049
CuO,EG,0.01,40,2.00E-08,1.373132831
CuO,40:60 EG/W,0.035,45,3.00E-08,1.373184691
CuO,60:40 EG/W,0.035,30,1.00E-08,1.373632282
CuO,60:40 EG/W,0.01,45,3.00E-08,1.373744769
CuO,EG,0.035,50,5.00E-08,1.374187993
CuO,EG,0.02,50,5.00E-08,1.374267611
Al2O3,EG,0.02,35,1.50E-07,1.374313008
CuO,40:60 EG/W,0.035,50,4.00E-08,1.37462437
CuO,40:60 EG/W,0.02,45,3.00E-08,1.374823289
Al2O3,40:60 EG/W,0.015,30,5.00E-08,1.374967088
CuO,EG,0.045,45,3.00E-08,1.375119251
Al2O3,H2O,0.04,30,9.00E-08,1.375348761
CuO,60:40 EG/W,0.01,50,4.00E-08,1.375419854
Al2O3,H2O,0.015,50,1.25E-07,1.375420671
CuO,60:40 EG/W,0.035,50,5.00E-08,1.37543976
Al2O3,60:40 EG/W,0.01,40,8.00E-08,1.375643399
Al2O3,EG,0.01,50,1.50E-07,1.375737162
Al2O3,H2O,0.05,35,1.50E-07,1.375838232
CuO,40:60 EG/W,0.02,50,4.00E-08,1.375889692
Al2O3,H2O,0.02,35,7.00E-08,1.376124253
CuO,60:40 EG/W,0.02,50,5.00E-08,1.376409214
Al2O3,40:60 EG/W,0.015,40,1.25E-07,1.377071827
Al2O3,40:60 EG/W,0.01,45,9.00E-08,1.377275753
CuO,EG,0.045,40,2.00E-08,1.377531267
Al2O3,H2O,0.045,30,9.00E-08,1.377537738
CuO,H2O,0.04,40,1.00E-08,1.377636706
Al2O3,H2O,0.04,35,1.50E-07,1.378078898
Al2O3,H2O,0.03,30,7.00E-08,1.378316044
Al2O3,40:60 EG/W,0.035,30,1.50E-07,1.378387207
Al2O3,60:40 EG/W,0.01,50,1.50E-07,1.378476244
CuO,40:60 EG/W,0.03,45,3.00E-08,1.378522966
CuO,60:40 EG/W,0.045,45,3.00E-08,1.378528426
CuO,EG,0.03,50,5.00E-08,1.378962506
Al2O3,60:40 EG/W,0.015,30,6.00E-08,1.379054484
CuO,60:40 EG/W,0.02,30,1.00E-08,1.379174426
CuO,EG,0.025,50,5.00E-08,1.379410883
CuO,40:60 EG/W,0.025,45,3.00E-08,1.379493993
CuO,H2O,0.035,50,2.00E-08,1.37961274
CuO,40:60 EG/W,0.03,50,4.00E-08,1.379840171
CuO,40:60 EG/W,0.05,45,2.00E-08,1.380057492
Al2O3,H2O,0.035,30,8.00E-08,1.380081816
CuO,EG,0.045,50,4.00E-08,1.380293964
CuO,60:40 EG/W,0.03,30,1.00E-08,1.380431382
CuO,60:40 EG/W,0.03,50,5.00E-08,1.380556867
CuO,40:60 EG/W,0.035,40,2.00E-08,1.380661985
CuO,40:60 EG/W,0.025,50,4.00E-08,1.380687247
CuO,60:40 EG/W,0.045,50,4.00E-08,1.380983022
Al2O3,60:40 EG/W,0.015,35,1.00E-07,1.381172235
Al2O3,H2O,0.045,35,1.50E-07,1.381260186
CuO,60:40 EG/W,0.025,50,5.00E-08,1.381305507
Al2O3,60:40 EG/W,0.025,30,1.25E-07,1.381713106
Al2O3,40:60 EG/W,0.02,35,1.25E-07,1.382412848
CuO,60:40 EG/W,0.025,30,1.00E-08,1.382715394
Al2O3,60:40 EG/W,0.015,40,1.50E-07,1.382746174
CuO,H2O,0.02,50,2.00E-08,1.382947273
Al2O3,H2O,0.015,45,9.00E-08,1.383053419
Al2O3,40:60 EG/W,0.015,35,8.00E-08,1.383120497
Al2O3,40:60 EG/W,0.03,30,1.25E-07,1.383286836
CuO,H2O,0.015,40,1.00E-08,1.383413207
Al2O3,H2O,0.02,40,1.00E-07,1.383564147
Al2O3,H2O,0.02,30,4.00E-08,1.383711596
Al2O3,60:40 EG/W,0.01,30,3.00E-08,1.383784826
CuO,60:40 EG/W,0.045,40,2.00E-08,1.383816768
CuO,60:40 EG/W,0.01,40,2.00E-08,1.383844892
Al2O3,40:60 EG/W,0.05,30,1.50E-07,1.384002858
Al2O3,40:60 EG/W,0.025,30,1.00E-07,1.384028415
CuO,H2O,0.05,45,1.00E-08,1.384300959
Al2O3,H2O,0.05,30,8.00E-08,1.384403409
CuO,40:60 EG/W,0.02,40,2.00E-08,1.384509763
CuO,EG,0.05,35,1.00E-08,1.384681289
Al2O3,60:40 EG/W,0.02,30,9.00E-08,1.384753057
Al2O3,EG,0.015,35,9.00E-08,1.385172282
Al2O3,H2O,0.025,35,9.00E-08,1.385505607
Al2O3,60:40 EG/W,0.01,35,5.00E-08,1.385599194
CuO,H2O,0.03,50,2.00E-08,1.385650753
CuO,40:60 EG/W,0.01,50,3.00E-08,1.386435107
Al2O3,H2O,0.01,50,6.00E-08,1.386603901
CuO,40:60 EG/W,0.03,40,2.00E-08,1.386909119
CuO,H2O,0.025,50,2.00E-08,1.38719842
Al2O3,60:40 EG/W,0.03,30,1.50E-07,1.387205995
Al2O3,60:40 EG/W,0.02,35,1.50E-07,1.387279291
Al2O3,EG,0.02,30,8.00E-08,1.387323907
Al2O3,40:60 EG/W,0.01,35,4.00E-08,1.387760595
CuO,40:60 EG/W,0.045,50,3.00E-08,1.38797156
Al2O3,EG,0.01,40,7.00E-08,1.388332308
Al2O3,40:60 EG/W,0.01,40,6.00E-08,1.388363534
CuO,40:60 EG/W,0.025,40,2.00E-08,1.388630898
CuO,H2O,0.035,40,1.00E-08,1.388762524
CuO,40:60 EG/W,0.045,35,1.00E-08,1.388962602
CuO,EG,0.04,45,3.00E-08,1.389251668
Al2O3,40:60 EG/W,0.04,30,1.50E-07,1.389534138
Al2O3,EG,0.01,45,1.00E-07,1.390815659
Al2O3,H2O,0.04,30,8.00E-08,1.390918197
Al2O3,H2O,0.035,35,1.25E-07,1.391224907
Al2O3,40:60 EG/W,0.045,30,1.50E-07,1.391347758
Al2O3,40:60 EG/W,0.02,30,7.00E-08,1.391974337
Al2O3,H2O,0.045,30,8.00E-08,1.392299798
CuO,EG,0.04,40,2.00E-08,1.392494453
Al2O3,EG,0.015,30,5.00E-08,1.392598942
CuO,EG,0.015,45,3.00E-08,1.3929261
CuO,60:40 EG/W,0.05,35,1.00E-08,1.393046207
CuO,60:40 EG/W,0.04,45,3.00E-08,1.393440286
Al2O3,EG,0.035,30,1.50E-07,1.393961991
CuO,EG,0.04,50,4.00E-08,1.39470161
CuO,H2O,0.02,40,1.00E-08,1.395242901
CuO,EG,0.05,50,3.00E-08,1.39539976
Al2O3,H2O,0.015,40,6.00E-08,1.39551274
CuO,60:40 EG/W,0.04,50,4.00E-08,1.395826772
CuO,60:40 EG/W,0.05,50,3.00E-08,1.395905379
CuO,H2O,0.03,40,1.00E-08,1.396077688
CuO,40:60 EG/W,0.01,35,1.00E-08,1.396227844
Al2O3,H2O,0.015,35,4.00E-08,1.396256131
Al2O3,H2O,0.025,30,5.00E-08,1.396950194
Al2O3,H2O,0.05,35,1.25E-07,1.397428863
Al2O3,H2O,0.025,40,1.25E-07,1.397689372
Al2O3,60:40 EG/W,0.01,45,1.00E-07,1.397874096
Al2O3,EG,0.05,30,1.50E-07,1.398156381
Al2O3,40:60 EG/W,0.01,45,8.00E-08,1.398390546
CuO,H2O,0.025,40,1.00E-08,1.398692823
CuO,EG,0.015,50,4.00E-08,1.39877597
CuO,EG,0.015,40,2.00E-08,1.398877862
Al2O3,H2O,0.035,30,7.00E-08,1.399189726
Al2O3,60:40 EG/W,0.015,35,9.00E-08,1.399392776
Al2O3,60:40 EG/W,0.01,40,7.00E-08,1.399550512
CuO,60:40 EG/W,0.015,45,3.00E-08,1.399555629
Al2O3,EG,0.03,30,1.25E-07,1.399676657
CuO,60:40 EG/W,0.04,40,2.00E-08,1.399936091
CuO,EG,0.035,45,3.00E-08,1.400140285
Al2O3,H2O,0.05,30,7.00E-08,1.4005992
Al2O3,40:60 EG/W,0.025,30,9.00E-08,1.400784922
Al2O3,H2O,0.01,40,3.00E-08,1.400879077
Al2O3,EG,0.025,30,1.00E-07,1.40101622
Al2O3,H2O,0.02,40,9.00E-08,1.401172952
CuO,40:60 EG/W,0.045,45,2.00E-08,1.401208967
CuO,60:40 EG/W,0.015,50,4.00E-08,1.401418892
Al2O3,H2O,0.03,30,6.00E-08,1.401565954
Al2O3,H2O,0.02,35,6.00E-08,1.401604469
Al2O3,H2O,0.01,35,2.00E-08,1.40193009
Al2O3,H2O,0.02,45,1.25E-07,1.402216444
Al2O3,H2O,0.04,35,1.25E-07,1.402852489
Al2O3,H2O,0.03,35,1.00E-07,1.403011166
Al2O3,40:60 EG/W,0.025,35,1.50E-07,1.40310303
Al2O3,H2O,0.03,40,1.50E-07,1.403336887
Al2O3,H2O,0.015,45,8.00E-08,1.403665384
CuO,40:60 EG/W,0.04,50,3.00E-08,1.403918181
Al2O3,EG,0.015,40,1.25E-07,1.403949518
CuO,EG,0.05,45,2.00E-08,1.404084961
CuO,EG,0.035,40,2.00E-08,1.404141652
Al2O3,EG,0.02,35,1.25E-07,1.404319452
Al2O3,H2O,0.025,35,8.00E-08,1.404462625
Al2O3,40:60 EG/W,0.035,30,1.25E-07,1.404481192
Al2O3,60:40 EG/W,0.02,30,8.00E-08,1.40448638
Al2O3,H2O,0.045,35,1.25E-07,1.404860234
CuO,60:40 EG/W,0.035,45,3.00E-08,1.405035905
Al2O3,40:60 EG/W,0.015,45,1.50E-07,1.405066288
Al2O3,EG,0.04,30,1.50E-07,1.405115252
CuO,EG,0.02,45,3.00E-08,1.405423187
CuO,EG,0.035,50,4.00E-08,1.405818441
Al2O3,EG,0.015,35,8.00E-08,1.405823982
Al2O3,40:60 EG/W,0.05,30,1.25E-07,1.406120019
Al2O3,EG,0.045,30,1.50E-07,1.406452129
Al2O3,40:60 EG/W,0.015,35,7.00E-08,1.406529721
CuO,40:60 EG/W,0.04,35,1.00E-08,1.40678374
CuO,H2O,0.045,45,1.00E-08,1.406903323
CuO,40:60 EG/W,0.01,45,2.00E-08,1.407141075
CuO,EG,0.03,45,3.00E-08,1.40715142
CuO,60:40 EG/W,0.035,50,4.00E-08,1.407346217
CuO,60:40 EG/W,0.05,45,2.00E-08,1.407582859
CuO,EG,0.045,35,1.00E-08,1.407687125
Al2O3,60:40 EG/W,0.035,30,1.50E-07,1.408558044
Al2O3,EG,0.01,50,1.25E-07,1.408771165
Al2O3,H2O,0.01,45,4.00E-08,1.409313404
CuO,EG,0.025,45,3.00E-08,1.409377002
Al2O3,H2O,0.04,30,7.00E-08,1.409714721
CuO,60:40 EG/W,0.015,40,2.00E-08,1.409785576
Al2O3,EG,0.02,30,7.00E-08,1.40992707
Al2O3,60:40 EG/W,0.05,30,1.50E-07,1.409951155
Al2O3,H2O,0.045,30,7.00E-08,1.410121599
Al2O3,EG,0.01,45,9.00E-08,1.410352371
Al2O3,60:40 EG/W,0.015,30,5.00E-08,1.410999152
CuO,EG,0.02,40,2.00E-08,1.411110202
CuO,EG,0.02,50,4.00E-08,1.411387292
Al2O3,40:60 EG/W,0.01,50,1.00E-07,1.411461835
Al2O3,EG,0.01,35,4.00E-08,1.411511643
Al2O3,60:40 EG/W,0.01,50,1.25E-07,1.411798504
CuO,EG,0.03,40,2.00E-08,1.41182656
CuO,60:40 EG/W,0.02,45,3.00E-08,1.411845605
CuO,60:40 EG/W,0.035,40,2.00E-08,1.41262482
CuO,60:40 EG/W,0.03,45,3.00E-08,1.41266886
CuO,40:60 EG/W,0.015,50,3.00E-08,1.412695677
CuO,EG,0.03,50,4.00E-08,1.413001503
CuO,60:40 EG/W,0.02,50,4.00E-08,1.413852803
Al2O3,40:60 EG/W,0.015,30,4.00E-08,1.414018828
CuO,EG,0.025,40,2.00E-08,1.414623145
Al2O3,H2O,0.015,50,1.00E-07,1.414633711
CuO,60:40 EG/W,0.03,50,4.00E-08,1.414892892
Al2O3,60:40 EG/W,0.015,40,1.25E-07,1.415049138
Al2O3,40:60 EG/W,0.04,30,1.25E-07,1.415202891
CuO,EG,0.025,50,4.00E-08,1.415329324
CuO,60:40 EG/W,0.025,45,3.00E-08,1.415412767
Al2O3,60:40 EG/W,0.03,30,1.25E-07,1.415567344
Al2O3,40:60 EG/W,0.045,30,1.25E-07,1.415685418
Al2O3,40:60 EG/W,0.015,40,1.00E-07,1.41638107
CuO,40:60 EG/W,0.035,50,3.00E-08,1.416425571
Al2O3,EG,0.01,40,6.00E-08,1.417070783
CuO,60:40 EG/W,0.025,50,4.00E-08,1.417537375
CuO,EG,0.045,50,3.00E-08,1.417784422
Al2O3,60:40 EG/W,0.01,45,9.00E-08,1.4178074
CuO,60:40 EG/W,0.045,35,1.00E-08,1.41789832
Al2O3,60:40 EG/W,0.025,30,1.00E-07,1.417954098
Al2O3,40:60 EG/W,0.03,30,1.00E-07,1.417958039
CuO,40:60 EG/W,0.05,50,2.00E-08,1.417992671
CuO,H2O,0.01,45,1.00E-08,1.418305547
Al2O3,60:40 EG/W,0.02,35,1.25E-07,1.418573566
Al2O3,EG,0.025,30,9.00E-08,1.418633945
Al2O3,40:60 EG/W,0.02,30,6.00E-08,1.41864455
CuO,60:40 EG/W,0.045,50,3.00E-08,1.418800624
CuO,40:60 EG/W,0.04,45,2.00E-08,1.419223626
Al2O3,60:40 EG/W,0.04,30,1.50E-07,1.419315903
Al2O3,60:40 EG/W,0.045,30,1.50E-07,1.41971578
Al2O3,H2O,0.03,35,9.00E-08,1.420049791
Al2O3,H2O,0.02,50,1.50E-07,1.420152345
CuO,EG,0.01,35,1.00E-08,1.420576457
Al2O3,40:60 EG/W,0.02,35,1.00E-07,1.420579589
Al2O3,40:60 EG/W,0.025,30,8.00E-08,1.420592364
Al2O3,H2O,0.05,30,6.00E-08,1.420691319
Al2O3,H2O,0.01,50,5.00E-08,1.420767511
Al2O3,40:60 EG/W,0.01,30,2.00E-08,1.420901993
Al2O3,60:40 EG/W,0.015,35,8.00E-08,1.420930815
CuO,40:60 EG/W,0.035,35,1.00E-08,1.421026159
CuO,40:60 EG/W,0.05,40,1.00E-08,1.421118598
CuO,60:40 EG/W,0.03,40,2.00E-08,1.421216112
Al2O3,EG,0.035,30,1.25E-07,1.421397103
Al2O3,EG,0.05,30,1.25E-07,1.421410276
CuO,60:40 EG/W,0.02,40,2.00E-08,1.421773215
Al2O3,40:60 EG/W,0.02,40,1.50E-07,1.421773705
CuO,H2O,0.05,50,1.00E-08,1.42196986
Al2O3,H2O,0.02,40,8.00E-08,1.421987874
CuO,40:60 EG/W,0.015,35,1.00E-08,1.42217753
Al2O3,40:60 EG/W,0.01,40,5.00E-08,1.422642403
Al2O3,H2O,0.035,30,6.00E-08,1.422894552
Al2O3,H2O,0.025,45,1.50E-07,1.423625942
Al2O3,40:60 EG/W,0.01,45,7.00E-08,1.423881816
